STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
VA,8,"262,230","23,780","231,100","5,250","241,960","6,260","141,800","86,880","751,430",180,30,30,110,0,"5,600","83,250","73,921,014","262,230","74,844,371","235,170","51,901,268","200,950","646,271","164,130","2,285,767","156,460","1,786,312","28,600","42,938","57,390","2,408,964","151,870","3,477,841","55,650","2,406,773","85,560","5,756,235","3,070","2,230","9,372","48,080","1,446,465","52,920","3,925,187","74,550","923,357","9,360","2,336","11,550","319,264","18,000","226,526","3,130","29,252",0,0,"108,080","2,599,344","108,080","2,531,249","31,350","68,095","154,150","5,859,307","8,380","255,717","145,230","2,207,123","8,480","21,053","148,130","1,107,434","153,000","1,519,201","154,100","1,541,030","116,230","120,605","140,510","2,581,693","2,470","22,059","12,330","8,912","8,930","57,589","138,210","1,308,640","4,350","81,455","115,680","908,069","262,150","64,542,746","262,070","12,548,340","1,060","12,761",480,"4,851","179,410","498,815","76,700","52,771","35,150","19,392",0,0,0,0,"126,160","368,251","7,610","14,877","48,630","359,384",0,0,490,"4,895","260,910","12,276,155",0,0,0,0,50,98,0,0,0,0,"261,920","12,049,525","262,140","12,678,093","116,050","83,062","128,740","121,742","147,690","1,407,795","113,920","989,530","94,420","678,172","24,330","311,358"
VA,9,"30,810","2,680","27,270",580,"28,870",650,"24,120","5,660","92,420",0,0,0,0,0,120,"10,300","20,551,972","30,810","20,991,192","26,920","11,718,515","28,390","280,732","25,110","985,251","24,280","776,990","3,230","11,152","8,290","802,988","24,820","1,884,112","6,430","384,070","6,820","549,585",570,130,665,"5,160","168,957","15,520","3,890,071","13,790","439,220",390,96,"4,270","206,344","6,030","99,063",490,"5,242",0,0,"8,560","206,378","8,560","200,366","2,790","6,012","22,250","1,258,284",380,"25,252","20,560","809,774","1,590","4,005","21,420","243,899","22,130","220,616","22,250","227,823","15,980","24,631","19,080","423,627",480,"7,358","2,370","1,196","3,850","53,091","20,900","464,557","1,500","56,176","18,990","378,110","30,800","18,709,269","30,800","4,783,186",460,"8,356",50,515,"19,100","79,056","15,820","44,235","3,370","1,994",0,0,0,0,330,426,780,"2,591","9,960","137,917",0,0,50,516,"30,630","4,783,253",0,0,0,0,0,0,0,0,0,0,"30,780","4,704,130","30,810","5,034,800","23,020","71,750","27,430","106,284","17,990","686,434","12,700","426,609","6,570","159,966","7,050","266,643"
VA,10,"13,170","1,300","11,420",270,"12,320",320,"11,880","1,650","39,080",0,0,0,0,0,20,"4,840","37,198,792","13,170","37,614,945","10,770","11,149,869","12,850","864,962","11,770","2,136,548","11,490","1,645,508","1,450","29,255","3,570","761,170","11,910","11,138,291","2,450","162,734","2,570","191,562",360,30,135,"2,260","75,105","9,600","10,284,311","7,510","416,153",80,18,"2,720","193,385","4,080","74,626",230,"2,448",0,0,"2,550","60,167","2,550","58,642",720,"1,525","10,620","2,056,303",50,"4,247","10,030","1,640,395",520,"8,135","10,070","192,719","10,580","105,543","10,620","113,884","7,400","16,674","7,650","179,035",270,"5,762","1,060",409,"3,690","232,395","10,240","1,443,085","1,690","78,656","9,860","1,270,687","13,170","33,827,754","13,160","9,825,150","1,400","24,144",10,150,"9,700","240,788","8,760","157,167",930,604,0,0,0,0,0,0,260,"2,324","5,520","172,880",0,0,10,150,"13,110","10,347,904",0,0,0,0,0,0,0,0,0,0,"13,150","9,584,362","13,170","10,257,285","9,750","109,164","12,300","360,733","6,430","1,333,068","6,700","1,413,705","2,020","243,034","5,180","1,170,671"
WA,0,"3,757,740","1,874,480","1,436,870","384,050","3,375,260","168,250","1,475,310","2,363,690","7,010,710","45,690","12,810","2,390","30,500","3,280","433,540","928,790","345,740,032","3,736,410","349,184,568","3,104,160","238,278,074","1,326,150","4,098,988","814,250","11,663,228","751,980","9,131,099","15,340","22,368","515,980","8,974,907","751,970","29,888,989","396,940","8,932,680","668,200","19,407,736","22,050","138,400","795,147","558,960","9,696,705","217,680","16,192,639","849,740","3,444,536","68,880","17,743","22,760","530,655","104,440","840,647","61,310","323,274","293,950","312,118","3,221,740","55,725,472","3,221,740","54,615,183","561,410","1,110,289","483,110","18,862,484","98,130","1,864,922","42,670","702,353","399,670","1,247,777","446,140","3,062,578","468,160","3,528,243","478,830","3,637,399","207,530","117,910","405,590","6,234,052","13,040","108,575","44,320","48,505","23,090","445,011","378,700","5,419,475","29,820","993,431","585,030","4,287,797","3,149,760","274,918,875","3,134,730","50,792,550","5,230","104,840","52,210","90,829","1,385,590","3,329,629","285,370","594,668","130,870","76,416","170,990","176,400","182,210","34,002","926,440","2,168,133","33,160","48,083","402,840","1,512,734","80,350","456,111","95,170","531,372","3,551,080","54,471,551","424,460","895,492","367,110","789,872","334,800","619,966","138,560","114,759","29,040","44,811","2,819,540","47,462,958","2,956,730","50,452,040","165,430","303,060","185,310","965,611","872,070","6,230,813","2,759,150","10,186,907","2,677,730","7,761,967","103,730","2,424,943"
WA,1,"52,550","35,100","13,900","1,940","30,500","10,440","23,890","13,280","74,040",280,130,0,150,0,"1,150","23,720","-4,792,768","31,340","-4,725,870","10,500","451,978","14,840","149,808","8,930","119,594","7,960","78,865",140,304,"14,820","-373,782","12,470","351,159","3,100","53,109","4,470","63,563","1,990",280,"1,910",50,227,"7,640","-1,549,282","9,670","66,898",180,41,80,"1,532","2,260","14,124",260,"1,528","2,280","2,669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,"4,774",90,"4,217",590,204,190,474,20,3,0,0,20,15,20,12,90,65,0,0,"4,360","12,876","2,630","23,243","2,790","21,838","18,370","181,834","3,240","3,318","2,210","2,275","1,370","2,923","1,970","1,726","1,750","2,667",680,"4,300","5,810","20,201",300,559,0,0,"3,380","7,583","16,900","169,028","15,710","114,955","1,470","54,073"
WA,2,"367,660","311,240","29,120","22,420","319,020","19,740","110,730","216,340","332,190","7,720","2,110",120,"5,480",950,"27,060","72,140","1,862,910","367,540","1,920,197","271,700","1,578,424","67,580","38,419","34,730","53,528","30,660","31,330",300,227,"46,510","143,194","29,310","20,696","16,890","69,869","31,400","148,748",970,"3,750","13,919","1,080","3,484","4,740","-20,736","48,760","57,287",450,92,120,852,"3,530","10,967",750,"2,418","6,610","5,571","362,980","4,118,153","362,980","4,015,772","55,280","102,381","4,600","112,976","3,380","57,451",240,928,"3,550","3,452","3,250","16,422","3,980","17,832","4,270","19,220","1,050",408,"2,670","29,548",100,749,250,159,140,279,"2,370","3,219",150,"1,122","1,120",169,"10,390","22,357","8,570","2,320",0,0,"1,930",717,"1,920",223,"1,270",59,10,5,180,41,60,16,250,79,20,4,"37,450","27,828","6,770","49,170","6,990","47,292","297,500","242,536","105,250","90,001","90,350","79,754","22,940","15,284","11,710","9,643","3,590","4,087","7,830","2,097","48,010","31,240",10,21,0,0,"29,470","14,611","280,780","225,816","279,160","221,156","2,020","4,660"
WA,3,"563,940","403,420","68,030","83,120","503,220","25,600","194,590","409,720","784,110","12,010","3,320",330,"8,360","1,120","90,170","119,740","9,853,359","563,940","9,997,857","445,320","7,605,991","99,380","92,233","51,040","140,954","45,450","77,919",620,595,"75,480","671,011","45,110","82,925","38,460","299,092","77,140","873,263","1,740","19,610","88,070","51,230","98,966","9,620","19,770","94,400","144,498","2,120",452,380,"2,446","7,420","24,818","3,670","12,651","23,790","19,950","551,120","8,135,905","551,120","7,968,315","89,440","167,590","12,750","323,267","9,100","155,226",660,"1,612","10,270","12,104","9,470","44,276","11,410","52,229","12,100","55,871","3,500","1,657","7,570","77,406",230,"1,619",650,419,350,"1,064","7,660","20,634",660,"6,798","33,630","23,740","378,070","2,202,026","373,310","222,094",70,204,"6,800","2,917","120,120","42,246","6,550",455,"4,150","1,183","29,580","15,644","38,080","6,315","48,120","18,213",500,150,"64,330","115,586","21,320","125,563","20,990","118,705","516,050","1,304,771","153,900","449,925","132,440","400,089","97,360","169,808","26,590","21,350","10,440","12,628","293,950","179,850","339,810","300,515",40,65,0,0,"57,060","63,354","482,300","1,066,818","479,190","1,058,031","4,340","8,787"
WA,4,"861,990","529,870","165,330","147,140","781,220","34,080","302,600","643,510","1,443,370","14,790","5,150",760,"8,880","1,180","152,760","168,970","31,592,517","861,990","31,926,709","739,260","25,959,851","176,290","168,885","88,600","277,383","80,140","169,139","1,490","1,523","90,250","1,074,250","77,990","224,306","58,600","633,260","120,110","2,172,388","2,800","36,540","187,941","122,930","923,559","18,360","125,428","165,830","334,192","5,740","1,299","1,140","10,464","13,540","57,322","12,450","48,413","78,420","75,903","825,130","13,045,848","825,130","12,832,341","109,970","213,507","36,780","911,596","18,740","312,834","2,650","7,973","29,300","47,131","29,540","132,305","34,070","172,483","35,730","185,739","13,140","6,915","25,250","262,444","1,040","8,219","2,260","3,196",640,"1,988","24,360","91,199","2,140","26,824","85,980","140,827","852,990","17,554,856","846,910","1,925,691",40,172,"22,380","19,389","342,450","392,286","25,220","2,739","21,620","12,424","50,550","50,415","110,410","21,871","222,620","298,756","3,180","1,877","69,970","195,445","37,200","186,052","38,110","201,074","834,460","3,326,980","155,720","349,084","137,130","305,296","154,270","317,267","30,020","23,740","10,270","16,776","675,340","1,533,405","705,070","1,744,283",100,112,20,20,"129,260","196,636","726,250","1,776,771","719,890","1,754,764","8,850","22,007"
WA,5,"562,050","281,770","201,000","66,680","508,100","22,410","217,950","385,760","1,073,960","6,400","1,610",530,"4,270",30,"75,830","148,270","34,653,965","562,050","35,029,523","473,970","26,957,220","181,680","201,466","96,350","388,947","87,840","247,639","2,320","2,326","67,500","925,710","84,090","357,855","61,250","889,199","113,100","2,894,633","2,860","26,830","166,123","110,070","1,795,721","20,490","262,636","143,890","375,558","10,860","2,589","1,370","15,097","12,400","70,032","12,580","56,622","72,480","85,738","503,410","8,996,774","503,410","8,817,498","91,990","179,276","58,610","1,439,938","20,020","343,512","4,840","18,513","46,560","89,107","51,550","229,606","55,720","312,527","57,770","330,415","23,850","11,527","46,220","500,037","1,800","14,814","4,170","6,033",880,"3,040","40,080","160,864","3,260","43,980","80,390","197,427","560,180","24,035,356","558,640","2,958,873",50,270,"10,890","24,482","221,860","468,789","31,920","5,543","15,930","9,214","28,720","32,989","33,650","5,788","163,810","403,887","4,960","4,942","51,150","172,178","9,830","60,199","14,920","84,206","550,660","3,536,839","6,350","3,164","4,980","2,458","46,480","90,278","18,740","15,455","2,360","6,479","509,940","2,490,084","521,350","2,682,166",130,200,20,13,"127,650","275,115","432,430","1,126,383","424,330","1,097,857","10,790","28,526"
WA,6,"385,360","134,280","215,100","29,770","348,570","15,570","160,020","247,770","843,580","2,510",300,300,"1,910",0,"40,210","117,940","33,455,526","385,360","33,765,619","323,390","25,078,216","165,730","212,598","93,790","464,256","85,690","290,553","2,570","2,735","53,860","815,877","82,070","474,202","56,080","1,071,191","95,090","3,028,419","2,700","19,160","116,378","88,730","1,914,387","20,760","356,428","99,110","310,093","11,320","2,803","1,510","18,786","10,670","72,883","8,250","46,290","41,320","42,618","324,960","6,658,360","324,960","6,511,652","72,040","146,709","60,380","1,592,391","15,620","285,108","5,300","26,371","48,600","109,961","55,240","263,342","58,060","367,428","59,870","384,832","26,440","12,385","50,430","596,433","1,590","11,876","4,880","6,097","1,110","4,645","44,100","206,690","3,600","57,195","72,350","218,615","384,590","24,982,085","383,700","3,318,095",90,456,"4,560","16,704","165,800","433,054","32,600","7,318","15,420","9,186","22,160","25,646",0,0,"127,540","375,284","4,980","6,284","40,490","148,617","2,240","10,292","5,590","28,081","379,630","3,635,749",0,0,0,0,"9,850","18,428","14,880","12,305",550,"1,836","372,880","2,885,041","376,120","3,053,590",190,130,20,12,"104,580","280,294","279,710","859,051","271,230","823,071","10,960","35,980"
WA,7,"662,100","139,120","490,860","25,980","603,460","27,960","290,290","352,810","1,632,690","1,850",160,340,"1,350",0,"41,220","199,540","91,175,125","662,100","92,045,713","571,950","68,501,995","375,630","629,785","241,180","1,536,471","223,750","1,071,121","5,330","7,024","107,610","2,234,241","218,840","2,279,257","111,330","3,310,851","170,080","6,994,908","5,900","26,250","172,647","139,360","3,624,109","59,420","1,782,623","200,000","870,588","29,570","8,127","6,180","100,045","25,340","214,560","18,480","107,281","69,060","79,669","505,700","11,335,322","505,700","11,101,183","111,290","234,139","156,360","4,901,709","25,590","514,964","13,540","94,744","131,170","393,700","147,980","877,923","152,600","1,185,534","155,680","1,218,826","73,520","39,305","137,130","2,024,629","4,180","29,397","15,130","17,855","4,730","23,457","127,000","848,818","10,150","212,147","171,430","779,641","661,560","74,129,803","660,870","11,434,662",520,"3,716","4,120","20,780","340,810","931,977","90,180","39,975","43,050","26,540","39,780","51,650",0,0,"256,370","759,802","12,460","18,126","81,690","379,607",360,"1,592","4,730","24,105","655,230","11,532,905",0,0,0,0,"2,400","5,708","34,650","30,540",80,338,"657,410","10,502,720","658,670","10,947,278","7,160","1,776","1,890",838,"255,060","1,037,652","405,420","1,611,649","383,480","1,455,142","28,700","156,508"
WA,8,"248,550","34,000","207,290","5,800","230,890","10,270","134,940","86,070","672,930",130,20,10,100,0,"5,020","63,250","71,631,409","248,550","72,416,765","221,850","51,362,860","194,690","667,462","155,700","1,960,228","148,050","1,461,531","2,050","3,848","47,990","2,127,988","156,110","4,804,010","42,320","2,063,485","48,910","2,751,851","2,250","5,500","43,622","37,640","1,093,083","51,560","4,388,900","67,830","785,356","8,170","2,220","8,170","221,236","19,560","233,227","3,770","36,128",0,0,"130,810","3,020,969","130,810","2,963,166","27,220","57,803","117,740","4,653,847","5,350","168,444","9,680","130,357","101,270","430,138","114,300","948,841","116,590","1,072,300","117,550","1,086,671","54,080","33,684","107,010","2,067,475","3,090","26,495","12,650","11,763","7,680","57,771","100,480","947,256","6,480","287,695","107,090","1,073,557","248,470","62,893,923","248,390","12,413,786","1,170","21,528",850,"5,016","159,290","495,517","70,140","107,791","25,130","14,608",0,0,0,0,"107,320","311,596","5,700","10,845","40,850","295,144",0,0,930,"5,402","246,170","12,087,439",0,0,0,0,120,270,0,0,0,0,"248,060","11,918,269","248,370","12,498,140","120,080","91,972","134,520","141,349","133,950","1,496,216","113,760","1,069,671","94,600","734,086","23,530","335,585"
WA,9,"37,660","3,860","32,760",840,"35,400","1,490","26,780","6,440","109,380",0,0,0,0,0,100,"9,820","25,146,406","37,660","25,445,021","33,040","15,276,626","34,890","349,875","30,170","1,030,999","29,100","786,415",330,"1,336","8,190","676,271","31,540","3,183,981","6,350","354,367","5,620","326,743",500,410,"3,940","5,210","159,137","15,450","3,526,630","13,290","298,615",400,101,"2,630","105,329","5,930","84,617",740,"8,127",0,0,"13,270","312,594","13,270","305,993","3,100","6,601","24,380","1,372,610",300,"21,357","3,060","95,682","20,410","102,880","23,710","294,777","24,260","235,646","24,360","239,321","8,950","7,536","21,150","481,753",680,"9,536","2,990","2,051","3,710","53,451","21,880","440,041","1,720","125,606","21,770","490,922","37,650","22,968,505","37,650","5,805,428",740,"14,952",80,420,"22,200","127,075","17,780","84,511","4,570","2,647",0,0,0,0,330,451,980,"3,437","8,230","90,442",0,0,80,452,"37,290","5,563,730",0,0,0,0,0,0,0,0,0,0,"37,610","5,678,353","37,650","6,018,272","27,090","86,201","33,950","150,695","23,450","975,150","14,010","509,842","7,610","197,987","7,460","311,856"
WA,10,"15,890","1,850","13,490",360,"14,880",700,"13,530","2,010","44,470",0,0,0,0,0,20,"5,410","51,161,583","15,890","51,363,034","13,200","15,504,913","15,430","1,588,457","13,770","5,690,868","13,330","4,916,587",200,"2,450","3,760","680,147","14,440","18,110,598","2,570","188,257","2,300","153,220",340,70,597,"2,670","84,032","9,640","7,300,242","6,970","201,451",80,19,"1,180","54,868","3,810","58,097",360,"3,816",0,0,"4,360","101,547","4,360","99,263","1,080","2,283","11,520","3,554,150",50,"6,026","2,720","326,173","8,550","59,304","11,100","255,086","11,470","112,264","11,510","116,504","3,000","4,493","8,160","194,327",340,"5,870","1,340",932,"3,850","299,316","10,780","2,700,754","1,670","232,064","11,270","1,362,899","15,880","46,129,964","15,880","12,706,827","2,470","59,325",30,200,"10,950","437,988","9,680","346,274",980,609,0,0,0,0,0,0,380,"2,418","4,320","75,011",0,0,30,217,"15,730","13,058,768",0,0,0,0,0,0,0,0,0,0,"15,840","12,268,839","15,880","13,156,355","10,350","122,024","14,890","672,684","8,200","1,884,202","7,590","1,771,878","2,530","304,918","5,620","1,466,961"
WV,0,"781,130","359,100","310,600","93,640","708,010","28,910","335,290","542,900","1,476,200","18,850","12,310",70,"6,470","2,660","136,560","224,810","42,994,029","777,030","43,428,201","635,520","31,165,976","198,430","326,265","100,150","659,849","92,070","525,267","9,860","10,072","89,380","1,132,913","81,210","1,026,113","77,130","1,192,065","188,010","4,192,282","14,650","33,400","137,378","137,900","1,901,601","25,660","1,465,808","149,610","434,172","16,380","4,236","2,610","63,848","9,890","85,292","8,700","41,630","58,710","63,594","739,300","13,196,200","739,300","12,886,610","156,720","309,590","31,740","998,629","7,930","161,508","29,770","373,567","1,570","2,838","26,930","70,300","30,850","233,080","31,580","238,436","19,280","11,235","23,380","248,653",460,"3,156",950,"1,044","1,220","12,888","24,330","290,586","1,560","35,490","71,030","377,842","584,070","30,127,528","582,560","4,613,726",280,"2,659","6,920","9,864","254,880","465,228","23,350","6,708","16,300","8,661","30,010","31,745","54,820","10,284","187,660","388,937","5,010","3,714","68,420","207,703","12,150","124,626","13,260","133,566","740,000","5,915,317","144,990","337,381","132,050","310,184","98,850","170,794","25,600","21,427","5,010","4,933","506,300","4,148,502","538,740","4,444,014","8,760","13,141","10,480","34,635","107,570","440,139","643,540","1,906,812","632,390","1,738,912","14,580","167,899"
