STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
AL,8,"53,190","4,240","47,520",940,"48,550","3,220","38,070","15,300","151,620","50,920",160,0,130,30,0,"1,030","19,650","14,995,855","53,190","15,279,653","46,700","9,374,132","40,120","130,833","30,680","421,775","29,400","342,029","30,370","63,827","14,350","735,008","29,660","860,546","11,210","527,853","16,800","992,324","2,600",470,"1,820","12,270","334,753","18,280","1,588,731","20,500","283,798","1,670",417,"2,670","74,491","6,680","83,803","1,270","12,190",0,0,0,0,"1,840","21,634","49,110","1,897,870","1,980","39,340","46,610","513,910","2,280","8,436","46,590","140,694","49,100","685,168","37,720","18,647","38,440","417,871",920,"5,404","3,800","1,583",0,0,"4,050","21,085","46,230","595,854","8,450","103,079","2,100","60,187","53,150","12,533,868","53,140","2,849,677","17,220","59,720",160,"1,144","18,900","24,495","13,400","13,473","4,350","2,426",0,0,0,0,20,28,"1,000",648,"13,400","105,001",0,0,180,"1,345",210,759,"52,590","2,794,311",0,0,0,0,0,0,0,0,0,0,"53,090","2,825,183","53,170","2,985,117","19,000","14,034","23,960","25,536","29,380","442,963","23,690","246,943","18,230","152,814","6,540","94,129"
AL,9,"8,010",680,"7,120",140,"7,430",450,"7,210","1,220","23,540","8,410",0,0,0,0,0,20,"3,110","5,415,552","8,010","5,544,842","6,840","2,638,672","7,340","62,589","6,140","214,443","5,960","178,264","4,570","24,595","2,740","273,509","6,280","558,742","1,590","87,308","1,540","96,625",580,10,40,"1,670","49,960","5,640","1,386,332","4,760","129,290",90,23,910,"35,756","2,190","31,403",250,"2,599",0,0,0,0,870,"27,154","7,730","605,591",70,"6,535","7,560","199,720",150,584,"7,380","42,000","7,730","247,193","5,710","3,968","5,290","87,814",140,"1,568",830,329,0,0,"1,650","16,674","7,450","266,553","1,170","32,966",750,"32,899","8,010","4,807,789","8,010","1,389,101","2,410","25,657",10,67,"4,310","16,441","3,610","7,722",370,228,0,0,0,0,0,0,110,90,"3,200","34,804",0,0,10,115,30,155,"7,920","1,362,659",0,0,0,0,0,0,0,0,0,0,"8,010","1,372,660","8,010","1,454,756","5,350","15,781","6,820","28,903","4,460","227,998","3,530","133,062","1,690","48,391","2,130","84,671"
AL,10,"3,520",350,"3,070",50,"3,230",250,"3,370",360,"9,870","3,290",0,0,0,0,0,0,"1,520","9,899,799","3,520","10,064,533","2,990","2,227,485","3,440","193,035","3,020","466,657","2,970","395,949","2,260","41,692","1,210","155,441","3,150","3,069,854",660,"38,638",660,"44,613",330,10,46,840,"24,924","2,990","3,412,325","2,380","164,734",20,5,330,"13,321","1,130","15,741",110,"1,145",0,0,0,0,820,"111,546","3,360","1,126,340",0,0,"3,310","362,213",50,227,"3,180","35,566","3,360","401,215","2,290","2,153","1,790","33,495",60,"1,441",330,129,0,0,"1,260","41,202","3,270","726,735",550,"59,193",650,"93,957","3,520","8,773,071","3,520","2,704,056",600,"24,798",0,0,"2,350","62,560","2,080","25,524",100,56,0,0,0,0,0,0,40,148,"1,450","25,256",0,0,0,0,10,71,"3,480","2,760,556",0,0,0,0,0,0,0,0,0,0,"3,520","2,641,496","3,520","2,777,444","2,210","19,105","3,130","94,238","1,670","377,003","1,840","348,759",560,"66,124","1,440","282,636"
AK,0,"349,060","177,250","125,830","37,190","301,710","23,460","143,570","215,470","651,380","204,280","13,670","6,730",190,"6,740","2,190","48,730","73,850","23,850,805","348,570","24,189,497","290,420","16,789,836","89,240","158,357","81,990","424,404","71,850","323,408","2,590","4,046","56,970","882,457","52,090","959,503","25,990","548,583","63,940","2,169,876","1,510","78,780","157,087","38,710","559,596","19,290","1,216,654","85,830","338,692","7,240","1,886","2,420","54,377","7,810","65,620","5,630","27,779","26,700","28,217","3,720","6,907","2,080","25,204","80,370","1,719,765","13,490","159,912","20,420","31,023","23,810","28,276","72,020","350,278","77,500","422,423","15,030","7,161","66,000","624,530","2,140","9,502","6,450","3,896","5,710","10,076","2,320","12,912","56,710","344,992","18,230","132,067","1,390","22,462","297,000","17,963,675","300,980","3,418,375","4,100","16,984","4,200","6,202","108,010","134,707","17,600","14,920","13,380","8,178","18,820","18,432","17,700","3,198","60,550","76,415","2,710","2,773","43,840","151,967","9,230","91,350","10,100","99,039","13,440","12,509","324,390","4,013,507","48,370","102,377","40,960","90,475","31,550","44,043","13,790","11,968","3,350","3,880","274,410","3,283,668","287,670","3,501,800","6,740","8,863","8,160","25,641","81,930","389,409","257,450","894,307","250,640","760,569","8,550","133,737"
AK,1,"3,440","2,070","1,080",150,"2,430",500,"2,320",860,"5,330",950,0,0,0,0,0,100,"1,470","-291,541","2,950","-286,843","1,020","42,442","1,270","6,796",790,"4,990",690,"3,146",20,35,"1,640","-24,556","1,020","12,161",220,"4,250",460,"9,431",90,100,259,0,0,800,"-106,894",930,"4,698",20,4,0,0,200,"1,709",30,164,170,201,150,519,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,228,10,206,20,8,160,13,10,0,0,0,20,2,10,5,110,6,0,0,500,"1,596",240,"2,696",260,"2,809",0,0,"1,650","15,224",310,313,200,209,150,251,100,86,160,269,60,215,630,"2,138",40,78,20,23,350,914,"1,470","13,986","1,320","9,643",190,"4,343"
AK,2,"50,600","43,950","2,450","3,420","39,730","5,310","16,950","21,510","40,190","9,460","5,140","3,250",10,"1,880","1,020","4,430","6,430","226,842","50,600","232,454","32,240","152,697","5,440","1,897","8,440","9,750","7,160","7,439",40,23,"4,960","11,065","2,640","1,746",830,"3,291","2,210","10,483",70,"17,500","22,836",100,449,490,"-1,624","5,360","5,612",50,11,20,300,250,787,100,304,700,575,510,"1,528",20,68,"1,080","17,578",670,"6,845",150,321,260,210,740,"2,761",900,"3,438",130,130,610,"4,602",20,95,40,10,100,154,20,124,520,657,370,"1,194",20,129,"20,050","16,825","21,560","1,765",10,89,90,30,"1,910",59,370,6,30,0,130,25,50,1,"1,350",25,0,0,"4,110","2,708",600,"6,765",630,"6,759",50,18,"34,860","29,795","12,490","11,071","11,230","10,162","3,170","1,665","1,210","1,038",350,330,"20,010","1,706","23,780","4,635",10,7,0,0,"13,600","2,019","30,880","27,212","30,650","26,762",270,449
AK,3,"58,240","40,900","6,610","9,050","50,630","3,740","20,480","42,520","85,850","25,750","3,200","1,470",30,"1,700",710,"11,580","9,030","1,018,812","58,240","1,033,293","49,330","795,487","6,640","4,711","9,040","16,355","7,380","11,988",100,92,"8,190","61,293","3,470","6,737","2,030","14,520","6,170","68,012",120,"16,810","31,657","2,790","5,686",950,"-1,359","10,280","14,481",200,45,60,320,560,"1,767",410,"1,486","2,560","2,219",270,671,60,118,"2,800","45,446","1,430","15,777",480,366,800,720,"1,940","7,048","2,440","8,680",440,388,"1,640","11,959",60,291,140,54,240,379,30,59,"1,600","4,031",820,"3,778",30,115,"43,330","306,165","45,410","32,037",20,18,380,111,"13,880","4,022",590,27,470,113,"3,600","2,115","4,530",744,"5,090",960,100,40,"6,970","11,204","1,970","20,916","2,030","21,054","3,260","1,862","54,890","155,747","17,650","52,567","14,930","47,770","11,940","15,481","2,810","2,395",990,810,"36,370","28,014","41,010","41,535",0,0,20,74,"6,450","7,865","50,550","121,883","50,200","120,498",460,"1,385"
AK,4,"78,860","45,620","17,190","13,140","70,120","4,160","28,390","59,150","142,420","46,900","3,030","1,200",70,"1,770",460,"16,380","12,520","2,879,998","78,860","2,915,253","70,170","2,373,209","11,840","9,348","12,910","26,518","10,690","19,462",280,219,"10,280","105,775","6,080","16,553","3,500","35,303","10,170","190,756",190,"22,130","43,354","7,930","52,249","1,890","9,852","17,680","35,255",680,160,170,"1,666","1,040","3,721","1,190","4,654","7,720","7,734",330,646,150,324,"8,890","140,993","2,770","29,573","2,000","1,257","2,500","1,966","6,880","23,506","8,130","28,113","1,590","1,074","6,320","47,080",210,"1,090",440,319,"1,030","1,912",100,170,"5,210","16,759","2,230","14,044",100,571,"76,050","1,598,112","76,380","198,605",10,77,"1,850","1,044","30,150","26,064","1,540",113,"2,720","1,536","5,710","5,480","10,030","1,925","17,720","16,415",440,397,"7,920","20,492","3,980","37,358","4,110","38,757","5,430","3,541","76,950","361,012","17,420","38,249","14,250","32,198","13,090","21,194","3,380","2,818","1,220","1,353","63,910","172,541","67,110","198,145",20,12,0,0,"11,810","22,420","66,770","184,740","66,140","182,274",850,"2,466"
AK,5,"50,680","23,120","19,680","6,130","44,370","2,890","20,910","34,480","104,220","33,880","1,290",470,40,790,0,"7,800","11,890","3,123,386","50,680","3,161,079","43,950","2,435,944","13,350","11,926","11,310","29,252","9,790","21,543",370,340,"8,150","92,641","7,000","27,293","4,130","54,076","10,790","308,890",190,"11,270","26,292","7,790","104,953","2,080","17,913","14,840","37,693","1,500",367,200,"2,377",940,"5,073","1,160","5,149","6,440","7,061",660,976,170,548,"13,450","223,797","2,850","31,891","3,050","2,284","3,820","3,505","11,670","42,482","12,850","49,948","2,330","1,188","10,970","85,435",330,"1,694",750,490,"1,860","3,356",170,338,"8,320","29,343","3,080","18,519",140,"1,047","50,450","2,126,457","50,370","308,664",40,71,"1,030","1,915","19,680","29,592","2,180",235,"2,240","1,346","3,310","3,618","3,070",523,"14,200","22,891",460,456,"5,990","18,487","1,690","15,952","1,890","18,227","2,300","2,279","49,890","391,641",490,177,360,136,"2,650","4,375","1,970","1,734",470,736,"47,660","279,072","48,470","301,791",10,17,10,15,"11,330","30,264","39,230","119,101","38,510","115,232",960,"3,869"
AK,6,"34,940","10,920","20,440","2,820","30,620","2,040","15,890","22,320","81,890","26,520",570,180,30,360,0,"4,180","9,880","3,034,003","34,940","3,068,255","30,100","2,261,880","12,440","13,514","9,600","31,060","8,460","22,127",420,437,"6,860","93,863","6,700","37,203","4,020","69,882","9,810","351,103",180,"6,070","16,314","6,620","114,683","2,080","27,350","10,430","34,252","1,250",317,240,"2,721",860,"5,365",880,"4,602","3,410","3,782",220,333,210,788,"13,170","242,211","2,170","24,941","3,240","2,708","3,990","4,057","11,960","47,297","12,770","55,762","2,410","1,002","11,220","95,789",300,"1,230",900,608,"1,910","3,623",190,675,"8,830","38,601","2,990","18,818",170,"1,440","34,880","2,223,373","34,840","345,184",100,184,460,"1,365","14,170","24,734","2,310",404,"1,970","1,284","2,460","2,712",0,0,"10,560","19,141",420,410,"5,080","17,722",550,"5,501",720,"6,891","1,100","1,500","34,480","402,368",0,0,0,0,420,781,"1,420","1,255",130,311,"34,380","320,450","34,540","341,945",20,14,20,11,"9,370","32,370","25,500","92,029","24,780","87,954",910,"4,075"
AK,7,"56,540","8,930","44,850","2,130","49,780","3,630","27,970","29,910","149,320","47,940",430,170,30,240,0,"3,990","16,880","7,701,882","56,540","7,787,411","49,870","5,628,110","26,550","34,818","20,370","94,374","18,600","69,278",910,"1,161","12,540","236,959","16,220","167,271","8,240","219,605","19,060","890,927",440,"4,630","15,269","10,520","208,974","5,570","139,237","19,950","85,529","3,000",843,820,"13,761","1,890","16,222","1,540","8,388","5,710","6,645","1,590","2,234",620,"3,083","29,680","643,772","3,150","40,395","8,090","8,848","9,370","11,948","28,010","137,585","29,240","162,897","5,850","2,480","26,060","260,477",870,"3,224","2,550","1,544",590,652,710,"1,753","22,460","121,469","6,510","44,970",490,"4,475","56,510","6,129,882","56,470","1,089,834",670,"1,543",340,"1,435","22,180","30,061","6,180","1,835","4,890","3,243","3,590","4,480",0,0,"11,500","16,952",990,931,"9,320","41,812",190,"2,162",420,"4,122","1,030","2,218","56,080","1,160,848",0,0,0,0,140,296,"2,900","2,642",30,71,"56,300","1,059,773","56,380","1,111,434",470,132,200,152,"21,140","111,023","35,280","158,785","33,440","144,414","2,330","14,371"
AK,8,"13,520","1,480","11,650",300,"11,980","1,030","8,730","4,380","36,190","11,030",10,0,0,10,0,270,"4,850","3,737,301","13,520","3,805,612","11,890","2,327,177","9,630","33,522","7,810","93,266","7,420","71,182",350,700,"3,660","199,071","7,170","234,948","2,610","123,209","4,740","305,398",180,260,"1,031","2,500","59,909","3,870","330,078","4,990","68,311",510,132,660,"19,902","1,350","17,353",250,"2,244",0,0,0,0,570,"7,032","9,870","300,112",430,"9,584","2,990","6,982","2,740","4,932","9,480","68,944","9,780","82,843","2,050",810,"8,260","102,429",320,"1,559","1,390",730,0,0,750,"3,543","8,470","78,097","1,960","20,434",310,"5,177","13,510","3,265,209","13,510","743,328","2,820","9,457",50,294,"4,640","7,619","3,350","4,569",970,598,0,0,0,0,20,25,270,405,"3,150","25,884",0,0,50,420,230,895,"13,390","749,702",0,0,0,0,0,0,0,0,0,0,"13,500","735,709","13,510","776,579","4,790","3,281","5,920","6,219","6,900","102,101","6,560","73,841","5,140","44,139","1,700","29,702"
AK,9,"1,610",190,"1,370",40,"1,460",120,"1,350",260,"4,350","1,370",0,0,0,0,0,0,670,"1,079,365","1,610","1,108,266","1,340","466,248","1,470","15,849","1,220","42,211","1,180","33,269",70,316,480,"66,114","1,240","132,055",310,"17,746",440,"28,704",40,10,75,330,"9,181","1,030","288,333",930,"28,901",30,7,180,"9,098",460,"8,244",50,529,0,0,0,0,160,"4,780","1,080","58,799",20,906,310,"3,898",260,737,"1,040","13,011","1,070","18,258",190,69,760,"12,803",40,319,190,95,0,0,230,"2,582","1,000","25,983",200,"5,341",80,"3,930","1,610","1,012,999","1,610","292,232",340,"3,991",0,0,850,"5,506",730,"3,788",70,41,0,0,0,0,0,0,30,134,550,"7,452",0,0,0,0,20,154,"1,590","303,083",0,0,0,0,0,0,0,0,0,0,"1,610","286,726","1,610","303,851",980,"2,703","1,390","6,425",760,"39,631",840,"38,339",350,"12,802",540,"25,537"
AK,10,620,80,510,20,580,30,590,60,"1,630",490,0,0,0,0,0,0,260,"1,340,757",620,"1,364,717",520,"306,642",610,"25,976",500,"76,628",490,"63,974",50,723,210,"40,232",550,"323,536",110,"6,701",110,"6,172",10,0,0,120,"3,512",520,"513,768",440,"23,960",0,0,70,"4,232",260,"5,379",30,259,0,0,0,0,100,"8,381",330,"47,057",0,0,110,"4,359",70,201,310,"7,644",320,"12,484",50,20,170,"3,956",0,0,60,46,0,0,120,"3,668",310,"30,052",70,"4,969",60,"5,578",620,"1,284,653",620,"406,498",80,"1,348",0,0,390,"7,037",350,"3,943",20,17,0,0,0,0,0,0,0,0,250,"4,610",0,0,0,0,10,42,620,"444,087",0,0,0,0,0,0,0,0,0,0,620,"399,462",620,"419,747",400,"2,619",580,"12,722",230,"40,802",390,"64,391",90,"16,851",320,"47,540"
AZ,0,"3,023,250","1,395,750","1,105,820","480,140","2,647,250","212,440","1,453,650","1,825,670","6,017,650","2,030,720","90,790","37,780","4,460","48,550","11,810","431,250","790,770","193,796,597","3,012,150","196,452,655","2,441,260","132,701,860","717,360","1,720,845","505,370","4,416,437","468,150","3,263,881","403,600","672,312","490,830","5,726,658","493,700","13,751,203","329,300","6,629,488","612,890","15,783,141","8,410","70,590","261,609","459,420","6,903,400","170,660","10,221,161","748,350","2,656,058","64,390","16,181","14,060","332,789","78,410","526,849","46,240","226,319","244,120","250,248","24,660","49,332","8,970","196,053","900,630","22,963,013","301,760","2,746,426","673,530","4,076,544","205,140","378,290","784,240","2,368,376","897,020","7,258,016","616,770","368,648","689,200","6,018,295","16,760","81,641","50,210","34,689","71,640","116,433","28,280","262,531","755,570","4,088,485","258,500","2,257,558","34,760","802,304","2,358,430","138,507,785","2,347,730","26,859,031","57,070","316,487","38,240","58,844","948,030","1,264,103","152,450","194,807","116,960","64,617","185,080","176,592","192,370","32,982","483,720","589,466","37,960","81,352","363,190","1,025,179","73,620","600,549","82,370","658,843","107,360","85,865","2,829,970","31,197,355","587,710","1,505,440","507,680","1,305,156","421,590","593,184","156,060","129,837","31,060","31,342","2,092,390","25,594,939","2,279,340","27,270,503","57,490","106,058","67,560","336,736","693,790","3,429,847","2,214,680","7,294,930","2,162,370","6,187,826","66,440","1,107,107"
AZ,1,"45,060","26,620","15,480","1,860","31,200","8,020","28,150","9,900","69,310","10,360",650,240,10,400,0,"1,250","24,430","-5,216,428","33,970","-5,162,032","9,550","334,262","14,060","125,330","9,720","97,824","8,800","61,069","1,780","6,469","16,720","-263,257","15,480","347,003","4,180","65,721","5,660","71,260",800,270,"1,145",80,480,"8,930","-1,045,916","9,800","54,396",150,37,60,"1,636","2,750","14,185",260,"1,330","1,700","1,914","1,370","4,539",90,"9,065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,"2,395",90,"2,178",520,192,130,162,10,2,0,0,30,22,20,13,60,47,0,0,"5,480","13,664","3,450","33,079","3,630","32,386",40,20,"18,300","108,979","3,780","4,205","2,360","2,788","1,560","2,462","1,980","1,812","2,390","3,130",550,"2,233","6,820","18,277",230,463,40,282,"4,160","7,909","16,390","98,660","15,280","73,096","1,370","25,564"
AZ,2,"354,410","279,290","37,610","34,170","296,270","29,180","142,180","190,140","380,510","84,480","24,640","9,470",290,"14,880","3,970","44,890","86,150","1,921,126","354,400","1,981,473","249,360","1,470,827","46,480","26,838","30,130","47,123","26,910","27,747","3,620","2,000","58,870","208,436","28,440","10,438","20,660","86,704","40,210","188,213",450,"4,630","14,472",950,"3,439","5,290","-20,701","58,280","60,347",610,127,120,638,"4,020","11,952",800,"2,538","6,200","4,984","4,100","11,724",100,117,"19,070","313,305","15,460","137,348","4,150","6,035","11,200","8,215","14,340","32,875","18,300","51,687","9,270","3,978","10,920","74,410",260,"1,299",640,304,"1,370","2,447",410,802,"12,590","15,121","8,860","24,646",600,"4,212","35,280","62,691","35,570","7,241",20,174,"2,070",869,"1,800",219,"1,030",33,0,0,450,102,90,23,80,33,30,11,"47,700","37,625","8,320","72,222","8,660","71,681",280,152,"284,100","295,551","118,090","139,317","102,040","121,330","37,630","25,229","13,890","11,716","4,840","4,447","34,870","7,023","84,890","46,064",20,18,20,144,"34,900","16,973","264,520","266,437","263,100","262,726","1,820","3,711"
